"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-2.83679926943597,-0.358848157041547,0.229182356495953,0.699971282452243,1.33619022930994,0.984788250675164,-0.425238624483714,1.31000419676975,0.21570937558391,-1.38941085906997,0.460228073870986,0.136946197508922,0.97471207509636,-1.666105303475,1.74448555251104,-0.262471578229405,1.30044885193912,0.420754805842528,0.126127096147092,0.409076213573718,-0.682651034493955,0.157269672825997,0.783144524765685,-0.409784987733205,0.492079918429873,-0.403586821488039,1.02084319459154,-0.691021802809139,1.04775883627202,0.340182149895401,-1.06263031319782,2.18166746690645,-2.81413961411935,-0.0847711609264848,-0.284545018771465,-0.067270696008356,0.636905813072535,-2.14765477021911,0.402714187534022,-1.08124523890791,-0.984051925913247,0.430195058708829,-0.912625983546799,-0.233392131271912,-0.573502420409994,0.277226525111776,0.453108110695445,1.05514280039859,-0.263369105168824,0.984478790180894,1.51816654810814,-1.41657732573719,0.40958945912182,-0.434757381670443,-1.71776548983412,NA,-0.318386837032165,1.59189878546366,-0.633437501388916,-0.788693914995646,0.43865458435821,-0.939889332634849,0.195191296659245,-2.55716982971218,-0.233738814867792,0.372318317710289,0.0739915731778918,-0.438972823052945,-1.29086773155059,-0.507562118403489,-0.343912619930827,-1.78935300979165,0.308747172676992,-0.6131288540837,1.12587995117482,1.09872791915576,-0.422867497538616,1.04454671456776,0.367841920271224,-0.0210727072596609,-1.1225891728725,-1.45780656026618,-0.303983713007905,1.09589660167872,-1.15131253203275,0.338690164698574,-0.76027999735741,-1.55843956732626,-0.721082786549477,-0.302183588323808,-0.713475143456396,0.281740919489571,-0.922837467073511,1.05392843415549,-1.05153549009057,-0.0569026519746749,0.0830661446494943,0.192311731012828,-0.039505941848002,-0.80667459955662,0.0478605657032171
-6.69134988747323,1.08160247773419,-0.455832016178053,0.492078290922434,1.40817295882107,-0.197962503503519,1.61753083511133,-0.950866016651093,-1.25092128057208,-0.303369621497519,-0.465730270062223,-0.63900394756928,1.89409326756003,-1.68930078731038,-1.61358266118435,0.0125115338504721,0.71959282153651,0.925056401574535,-0.241236553339825,-0.940420090902528,-0.393764592550679,0.677047738234273,-0.594025451824722,-0.188116926756437,-0.458036038817419,-1.57507637977805,2.1023255496702,0.00162417839730181,-1.39161840248319,0.256739869684862,1.02653353782015,-0.130764840619799,-0.748443139478363,-0.0271387065447428,0.0336803007229255,-0.658161234116688,-0.632886233666038,0.976512884532302,0.0435924251652812,-0.40512648431548,0.967819234217896,-0.282726721310438,-0.562251302051608,-0.474856398810593,-1.62876887372487,-1.86881481774662,-2.25954543359404,-1.64765661739595,-1.76809254428952,0.233965570548495,-0.923473039113949,-0.558393744046219,0.851435063688622,-0.0388482682308053,1.78691200897096,NA,-0.768208433199098,0.100126693324678,-0.250981374358902,0.408498422635894,-0.444779028535925,-0.680706157190905,-1.44985738033784,-0.0695283644505351,0.388928116818631,1.87933297326197,-0.0586519639067806,1.08155994658584,-0.149119413890404,-1.5313263470104,-0.898435497006041,1.47572488925571,0.901848156429177,1.012060611912,-1.38728039240594,-0.0338894596523337,-1.163140485171,0.62482198516126,0.00771939674212852,0.0372522813755677,0.704039125502363,0.590194740748484,1.29863497204398,0.533161990816705,0.955775801173881,0.00979165693310761,0.005856604492812,1.70764846554664,-0.313594471262116,-0.55628049847345,0.564504402313112,2.57087523459499,-1.02860679143132,0.679621462576393,-1.36171718461641,0.144300202453734,1.45399023812201,-0.298900601805624,-1.71702672346207,-0.518632586935128,-0.59378137659421
2.21196512569002,-0.959496470152161,-0.430918454629238,0.191239462191109,-0.910758490599731,-0.699870187637917,-1.68337375938004,0.719716572933671,0.53432223027862,0.66982175667988,-0.00146868557202769,1.30463957076984,-1.15765208505364,-0.740599460507229,-0.230551059420823,1.44821470038233,0.776422784238208,-1.04568255386353,-0.574339276017801,0.995995031098851,-0.00940019885544152,-0.33524862934446,2.4372282160163,1.45649493779456,0.62982468152547,1.14873752918014,1.13394589929034,1.99209241318428,0.00288191770107803,-2.0790400463748,-0.401275629691987,1.04225347286569,0.18663221156107,-0.503562672955282,1.702893801197,-0.280315499108304,-0.473275460219407,0.0984318655947379,-0.912955549822076,-1.82306968368294,-0.372335972877453,-0.305430464723099,0.452210492632759,-1.88176002787404,-1.89553029458581,-0.623257132939608,0.819198758331878,-0.808462962249815,0.955625222904153,-1.00506234870662,1.57611419313318,-0.722717837149679,-1.15883441106741,-1.13597192201673,-1.40932396602949,NA,-0.251764764682266,-1.06224932924277,0.67840628695565,1.58409034657747,-0.392225552339257,-0.686584403048994,-1.42829041938681,0.407555001800987,1.4170583776591,-0.476870041182489,-0.182826170939889,-0.435633888714551,-1.50455426971041,0.0880533723513998,-0.180561216786735,-0.0808528274777257,0.354114314039938,0.696663153604566,1.44648438097134,0.311938875970437,0.313682303732461,-0.354974555774659,1.24483305035029,-0.38643541566263,0.912117117687768,0.837410789690001,1.34385235646672,0.49089309449758,-0.0764851526668157,0.382071072827972,1.47161235380227,0.720437325442286,1.02021217349576,0.264948812955535,1.34791424484709,0.0551196250833643,-0.344222397438593,0.0928759337171173,-0.513096598307753,1.31765562774635,0.138951000116791,-1.90010049411149,1.49669767697615,-0.108402975124672,0.823792566216356
-3.40480690308627,0.611807666164817,0.186991345695974,0.49076313116711,0.488139984937182,-0.847026027101506,1.20537176992525,1.46207792732319,-1.41087081257318,-1.15240140452534,0.058686619370527,-0.73099740038065,0.0976702377553267,0.783630602606974,-0.600137767476159,0.691032542070268,0.655290367353573,0.506321237163804,1.22603685415551,0.00125820827014752,-0.517544036492592,-0.509514742816567,-1.48074636109616,1.13361227303694,1.30581452157318,0.169613096175977,-0.561514577383168,0.718395227120879,0.969880667890927,0.477100816305019,0.457317207531594,-0.112110774696734,-0.832255858843027,1.76990631781368,0.0531191293353628,-0.184190208911648,-0.922354508383031,0.369643616588477,1.78885352090428,-1.92257845974616,0.401384643303765,-1.2179729819424,-0.249185881041314,-0.321952054407468,-1.75223108928482,1.00635431672183,1.63085323474074,-1.17815424802928,1.41306902108475,-1.14266145065741,-0.962363965930092,0.547741936710425,-0.837330788623507,-0.64844083103999,0.356540119064222,NA,-0.625483926619087,0.449370258621313,-0.6437123460136,0.153414638254913,-1.47467961450446,-0.393505654379374,0.88050265672491,0.0372229113747769,1.28081462156272,2.23678802832254,0.0916403207369673,-0.761682442334144,1.64192815526921,0.0733467162614655,0.902253650276843,-0.513702351088683,1.56129651019425,0.686787919705484,-0.0252559390228416,2.7376321297058,-1.66823543401509,-0.254063819481725,0.273234090351534,-0.291693710272225,-0.0901027881096983,-0.731721738368149,0.522418952039602,0.74428257712765,-1.07586975193182,-0.903774390611883,-0.361648512324936,-0.453666839584328,-0.174773769171007,0.677600130586835,1.10476681464224,-0.0368866845767489,0.573940352639149,1.46243853302532,-2.4833212198151,-0.17308785116429,0.900508183813272,0.441477615141691,0.46169290403824,0.79196807835429,-0.225677487343334
-8.6061777653538,0.716633056641187,-1.37732972547952,-2.589308218814,0.444173806439239,2.85967945940827,-0.476883983201882,0.558183587979421,-0.476010190512101,-1.18163574508645,0.392155574200251,0.190905695896924,-1.50079794514662,1.36584867923444,0.294052415727138,-0.802077179211604,1.52171945770547,0.553858520131659,-0.229849323412481,1.63831322289179,0.0492892154703449,0.226717630137739,1.57234423571145,-0.74979667955199,0.93528641482476,1.8853367483296,-0.627425567044987,-0.94978560345337,0.726771298814529,1.09506790622999,-0.248308473918018,-0.87942161195725,0.434678826468279,-0.70062078991912,0.187505576061927,0.636630848645825,-0.0224686540961284,0.39512838799981,0.994282683111535,0.341984537576616,-0.243933097545312,0.868490810907516,0.154128573118922,-0.0215275596135566,-1.59668184131518,-0.940708578734768,-1.73573060505158,-0.554948137868846,0.609903110919133,0.232879841485198,2.44868282661784,0.723159441935744,0.837345096565918,-1.2469958973198,0.519770320072068,NA,0.501677818531108,1.04201856914955,-0.646327015205245,0.498876110807466,-2.032435273649,0.354267660010031,-1.21946542585657,-0.531328781823478,-0.1257210106149,-0.440340593887423,-0.00374002865111642,-1.45508482538752,-0.31195550135711,0.830232095924661,-0.115318329775898,-0.338662684602816,-0.674677945678379,-0.308533654873685,-1.0307517820662,0.485268623607184,0.671667816004618,0.00995605405239683,-0.666426888530704,0.853098507247068,2.59518441089101,1.24166240646822,0.875489672985176,-0.209859120646223,-0.411644930543144,-0.747963458113669,0.0223286579395527,0.832097564466465,0.2016927254031,2.07791661805408,-0.555652349947462,-1.73476903003989,-0.55603323243212,-1.52843025400163,0.126828361535262,2.16473198445287,0.209918799257921,-0.324924089672463,-0.864984528662169,-0.494359635820965,-1.01970617228261
-14.521122212047,0.158236778006552,0.194971278106181,0.613847512867194,-0.395243119609353,0.917527319356374,1.61594286664855,0.431808779242376,-2.51439073192332,-0.543185235845771,-1.22663318723494,0.473073149671138,0.670936546312065,1.08889035830173,0.157819891961741,-0.123680216090537,-1.29488699599756,1.47022976828741,-0.864609273136741,1.47387965124449,3.4582539286366,0.458158969149952,0.345870572128035,-0.395788283180947,-0.504485205404406,-0.543946611704071,1.16647334066508,0.499709839818912,-0.997037177127452,-1.2910755023268,-0.0405172041662948,-0.356167776719476,0.0583706402828091,-0.737720531449052,1.25973194419663,0.297127944163386,-1.56433796736033,0.333061664263505,0.620168296033506,-0.145298268298537,-0.0346941041815817,-0.409507044072458,-1.8826925537652,-0.663589279176746,-0.855215996268016,-0.993257016218127,0.203689822130869,-0.303970719129375,-0.787711017538084,1.28606213424521,1.55883400949795,0.149427066528858,-1.11909548118121,0.5985956210669,1.11267293702828,1.44854075444244,-0.128333876637375,0.30564985288721,0.343606844281984,2.60568610228292,-0.32203555828978,0.266336952746077,1.1218136093855,1.26230061685671,-1.36988070471805,2.42064560147552,0.792334875553978,0.787653855699511,-0.0537722696926121,1.18566341518095,-2.56621213937342,-2.39737530091722,-0.386192037699409,-0.369136081798732,-0.328992462254189,-0.921557062570143,-2.22074704793016,0.276797053268095,1.16896854288886,1.26640110493954,1.31090724848815,0.0332453924385833,0.731843148263957,-0.517925666679353,-1.99130439876859,0.695455487205553,-0.366278903168818,-0.432848506912571,0.569937020108872,-1.01635603453123,-0.596507141355125,0.861561876974734,2.31303374841764,1.61498961685513,0.169252104460348,-0.600556120528394,-0.691561580767892,-1.0737911865565,-1.53321131587066,0.107828191854618,1.22722315395049
7.31180587532409,2.08880858805134,-1.3313608343304,-0.558023513686063,1.51709258422139,-0.876613992568951,0.376927212676371,0.783803048556667,0.0491688013372565,0.986151221398122,1.12869805768398,0.894904318019214,-0.0820739309721815,-0.153122250894863,0.518163636672951,-0.0231914339696217,1.26817264784508,0.558869126534667,0.498674185249576,1.51006594837138,-1.60185212458051,-0.752178585993321,-0.262308012130668,0.323816046244275,-1.89342452452051,1.5627226747849,-0.52353958186493,1.4569666245013,1.20602925300134,-0.672761889623479,0.702489409392275,0.623449743436446,-0.137984196510641,-0.280030630225921,1.52771045210234,0.848475150177532,0.0524305536092219,-0.676274253238423,0.529500700772151,1.4167167845491,0.685806769864749,1.20172714046294,0.852131758092652,1.60836764726144,-0.945055706397109,0.173094139164418,0.278726162732092,0.180583834916554,1.89522142202982,1.09665699381739,0.371348272815123,-1.09423976080381,0.448467763350132,0.207461040940006,1.01794865040775,NA,0.931371666062973,0.932847238145442,0.25775552858002,-0.420855455265655,-0.505418171591109,0.708117216400645,-1.51792676997202,0.00616401288090002,-0.528635627473188,1.32062261307213,-0.738116213291937,-1.02194032046332,-0.00997187058035078,-0.786256579409273,0.0984317196831876,1.48030533902396,1.07800428946617,-0.429433466760845,1.17345790363693,-2.00140042335389,0.0911034952948829,0.999658253614556,0.283364183218229,0.597382290567734,-0.925585201189671,0.413900478387889,1.44444165991119,-1.13136870328861,-0.461779680409945,0.730924189433406,-0.299847417445334,0.673613114068581,-0.72465451415695,2.31590540851808,-0.135829649132417,-0.0464296437853465,0.858096198208193,0.838113801165456,0.223599980415057,0.225633527495847,-1.93020579574999,-1.21264336913432,-0.106221059325349,0.341714490110453,1.35233167708108
4.94970190238582,0.667342474173865,1.04533928452429,0.579239531501275,0.7370154873366,-0.0673354060573023,-0.159539060193931,-0.409199158806479,-1.57746379478148,0.936335725462306,0.137459503987136,-0.265364103251038,1.32038412522559,-1.71024522996517,0.976275723881372,0.015326272550694,0.339424856328689,0.0063579582767352,-0.0471044018876432,-0.52297643610411,0.0668730392001703,0.582300400876418,0.983416967550704,0.577748789360463,0.501092958266825,-1.88198927845082,0.438298588815356,1.3845186857948,-0.495651807087559,-0.394044554927671,0.268861154759386,-1.55957860291136,2.1289503861427,-0.747948674951538,-0.153679831977573,-0.854282445856472,0.361497202769646,-1.37456184917895,-0.709856789275395,-1.32407254234292,0.236363724877531,0.474949703009384,2.12706755248624,-0.278946802064962,0.324833081475403,-1.81957703991847,-2.42136865342949,-0.977341829682267,-1.40673711550693,-0.675736359827141,-1.42785115123915,-1.88155774250538,-2.63294455216194,1.60163325871554,1.11078885175029,NA,0.0711680869044599,-1.25826983880509,-0.849782958358706,0.131013306900753,0.443491295242534,0.983660760080919,-0.861842814018751,1.39983120104889,0.797230704340187,-0.0194810290523913,-1.06306737418991,-0.316239753961738,-1.53393474856708,0.744291793935788,-0.0840024881368654,1.17553684515111,0.206156317963419,0.743429234709308,1.76638635727291,0.490698962815831,1.35051026873203,-0.244697748774687,1.63582316609591,3.06521269150196,0.629313676431675,1.21319205979338,0.228379883402769,0.492257351998626,-1.46458474401299,-0.489865556703867,-1.07089548767915,0.0656668108057802,0.459929728751442,0.0806935615230848,-0.395101307246532,-0.737578178946418,0.227413589168692,-0.575017523525772,-0.551551187111241,0.789876676637293,0.997069379844845,-1.86201967276013,0.0551644408149781,0.419843505527846,0.361838541919791
-1.56204236066497,-0.361452768297628,-1.69486836277782,0.311758480706378,-1.09900948036532,0.655003386865911,0.671311693898678,0.710825212104918,0.226929475196161,0.131843696212808,-0.721044011219914,1.33926333088347,0.817404014353772,-0.390218321288733,1.73924014401383,0.803820393366042,-1.09072479444214,1.73664833699267,-0.1331647853168,0.707786036650455,1.40037962263745,-0.344654046195002,-0.666079350163264,-1.06869126540817,0.974380216508569,0.174161319509014,0.698068652180811,-1.5447600237037,0.515492353615749,-1.95597561594172,-1.56568279464627,-0.993528111443246,0.00942617105451169,-0.372748260127683,-0.454485709561717,1.08313490131271,0.182047255081865,-0.625247032625354,-1.46374313906547,-1.1051760865305,-1.41684375266862,1.15574997696382,1.12933029841007,-1.57068233566995,0.106376688834278,0.540209580767666,-1.16965676971244,0.217848685843976,-0.883326205096444,1.12509629990723,1.02277138513244,-0.299110785182811,-0.34859426555987,0.778197485438958,0.0868961547570414,0.713161601202767,-0.0533873598533653,1.1658740867958,-2.13917757439517,-0.317692165028033,-0.964059543129711,-1.77694468962771,1.49798416172859,-0.834881535257183,0.464510279716215,-0.992585211631128,0.278011896809631,-0.305981066138633,-2.1569570912696,-0.36007859217629,0.549703733786766,1.29987632024984,0.542727711952345,-0.624129064679311,-0.76659703885849,0.38430430243902,-0.499963580717328,-0.903540910136549,-0.173908281525417,-1.43162984188304,0.123327112618764,2.81285289281427,1.16787127612898,1.2638732092721,-0.44311371112059,0.157509135201274,-0.384895798066407,0.240690734545482,-1.35745353890843,0.0234975251609351,1.20760248954605,0.403645766510446,0.0810572957021203,0.620942754862595,0.744790094737509,-0.0394143173194623,1.9902730525317,-0.164981205213029,0.680414992787824,1.07402316356975,-2.57212610682734
-2.50226573518744,-0.0136496487039623,-1.74384000912483,-0.236556150633893,0.718776961308847,-1.22135165033731,0.511414565573119,0.0947452408425552,-0.86277760467093,-1.13313927087278,1.00983201939545,-0.394688701289688,1.34296335587078,-0.659153077452206,-1.02837023106197,1.04795446100447,0.717054027572925,0.599954648300426,-0.0396483845072581,-0.128993401473309,-1.26024349503491,0.106728974738015,-1.42619740748839,-0.431968457728151,0.473910258217371,0.449678571642144,0.428157866117619,0.594508211619083,0.220559181561029,-0.721493293042104,-0.33152116601876,-0.943964877977761,0.992562904355644,-0.515993791024864,0.484292420346806,0.576763054342933,0.395036578151545,2.21658592957823,0.17482114426789,-0.888992208111041,-0.331341138740637,0.712511836872822,0.445186688914824,1.29682460116783,0.26870854112162,1.91140501038999,0.030183509368311,0.708295817288356,0.503892917147672,0.227695695385981,-1.51786871314742,-1.60051556216339,0.459051020341691,-0.134617971980355,-0.568451212740766,-0.999842745484571,0.947010072672989,0.0273726555467712,-1.20473720792796,-1.21649201997796,0.537287387834604,-1.38892335299252,0.325708769468241,0.745925283831534,-1.13253622827789,1.84077676632588,0.125262130263758,1.36832858060165,0.588399036697329,-1.45523956012757,0.553982182406771,-0.185888349023433,-0.61020859559716,-0.745791440546038,-0.60403751622228,-1.32594002249232,-1.18028672544106,0.583648528640139,-0.868665356860838,1.59047933898053,0.510198364279497,0.223318831545307,0.497243637825864,2.04931060199189,-1.46191199702956,-0.689192511544625,-0.883362994405591,1.02892723880228,0.457482457714086,1.28301739031708,-0.425747471064573,-1.55540174454164,0.180859872679486,0.575506429948877,0.737393404855793,2.19929790923753,2.43281206732754,0.181673009697262,0.411743499425204,-0.848024936825219,0.450326880829312
